Module	Section	Sample Name	Source
Samtools	flagstat	Tcells-Day14_CD4_CentralMemory_CD19_rep2-GSM5171853-GSE168880.noXYM	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day14_CD4_CentralMemory_CD19_rep2-GSM5171853-GSE168880/186550832/Stats/Tcells-Day14_CD4_CentralMemory_CD19_rep2-GSM5171853-GSE168880.noXYM.flagstat.txt
Samtools	flagstat	Tcells-Day14_CD4_CentralMemory_CD19_rep2-GSM5171853-GSE168880	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day14_CD4_CentralMemory_CD19_rep2-GSM5171853-GSE168880/186550832/Stats/Tcells-Day14_CD4_CentralMemory_CD19_rep2-GSM5171853-GSE168880.flagstat.txt
Samtools	flagstat	Tcells-Day14_CD4_CentralMemory_CD19_rep2-GSM5171853-GSE168880.chrM	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day14_CD4_CentralMemory_CD19_rep2-GSM5171853-GSE168880/186550832/Stats/Tcells-Day14_CD4_CentralMemory_CD19_rep2-GSM5171853-GSE168880.chrM.flagstat.txt
Samtools	flagstat	Tcells-Day7_CD8_Naive_HA_rep1-GSM5171850-GSE168880	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day7_CD8_Naive_HA_rep1-GSM5171850-GSE168880/186550890/Stats/Tcells-Day7_CD8_Naive_HA_rep1-GSM5171850-GSE168880.flagstat.txt
Samtools	flagstat	Tcells-Day7_CD8_Naive_HA_rep1-GSM5171850-GSE168880.noXYM	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day7_CD8_Naive_HA_rep1-GSM5171850-GSE168880/186550890/Stats/Tcells-Day7_CD8_Naive_HA_rep1-GSM5171850-GSE168880.noXYM.flagstat.txt
Samtools	flagstat	Tcells-Day7_CD8_Naive_HA_rep1-GSM5171850-GSE168880.chrM	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day7_CD8_Naive_HA_rep1-GSM5171850-GSE168880/186550890/Stats/Tcells-Day7_CD8_Naive_HA_rep1-GSM5171850-GSE168880.chrM.flagstat.txt
Samtools	flagstat	Tcells-Day7_CD4_CentralMemory_HA_rep1-GSM5171838-GSE168880	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day7_CD4_CentralMemory_HA_rep1-GSM5171838-GSE168880/186550866/Stats/Tcells-Day7_CD4_CentralMemory_HA_rep1-GSM5171838-GSE168880.flagstat.txt
Samtools	flagstat	Tcells-Day7_CD4_CentralMemory_HA_rep1-GSM5171838-GSE168880.noXYM	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day7_CD4_CentralMemory_HA_rep1-GSM5171838-GSE168880/186550866/Stats/Tcells-Day7_CD4_CentralMemory_HA_rep1-GSM5171838-GSE168880.noXYM.flagstat.txt
Samtools	flagstat	Tcells-Day7_CD4_CentralMemory_HA_rep1-GSM5171838-GSE168880.chrM	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day7_CD4_CentralMemory_HA_rep1-GSM5171838-GSE168880/186550866/Stats/Tcells-Day7_CD4_CentralMemory_HA_rep1-GSM5171838-GSE168880.chrM.flagstat.txt
Samtools	flagstat	Tcells-Day7_CD8_Naive_CD19_rep2-GSM5171849-GSE168880.chrM	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day7_CD8_Naive_CD19_rep2-GSM5171849-GSE168880/186550888/Stats/Tcells-Day7_CD8_Naive_CD19_rep2-GSM5171849-GSE168880.chrM.flagstat.txt
Samtools	flagstat	Tcells-Day7_CD8_Naive_CD19_rep2-GSM5171849-GSE168880	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day7_CD8_Naive_CD19_rep2-GSM5171849-GSE168880/186550888/Stats/Tcells-Day7_CD8_Naive_CD19_rep2-GSM5171849-GSE168880.flagstat.txt
Samtools	flagstat	Tcells-Day7_CD8_Naive_CD19_rep2-GSM5171849-GSE168880.noXYM	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day7_CD8_Naive_CD19_rep2-GSM5171849-GSE168880/186550888/Stats/Tcells-Day7_CD8_Naive_CD19_rep2-GSM5171849-GSE168880.noXYM.flagstat.txt
FastQC	all_sections	Tcells-Day0_CD8_Naive_rep2-GSM5171835-GSE168880_R2	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day0_CD8_Naive_rep2-GSM5171835-GSE168880/186550828/FASTQC/RAW/Tcells-Day0_CD8_Naive_rep2-GSM5171835-GSE168880_R2_fastqc.zip
FastQC	all_sections	Tcells-Day0_CD8_Naive_rep2-GSM5171835-GSE168880_R1	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day0_CD8_Naive_rep2-GSM5171835-GSE168880/186550828/FASTQC/RAW/Tcells-Day0_CD8_Naive_rep2-GSM5171835-GSE168880_R1_fastqc.zip
FastQC	all_sections	Tcells-Day0_CD8_Naive_rep2-GSM5171835-GSE168880_R2_val_2	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day0_CD8_Naive_rep2-GSM5171835-GSE168880/186550828/FASTQC/TRIM/Tcells-Day0_CD8_Naive_rep2-GSM5171835-GSE168880_R2_val_2_fastqc.zip
FastQC	all_sections	Tcells-Day0_CD8_Naive_rep2-GSM5171835-GSE168880_R1_val_1	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day0_CD8_Naive_rep2-GSM5171835-GSE168880/186550828/FASTQC/TRIM/Tcells-Day0_CD8_Naive_rep2-GSM5171835-GSE168880_R1_val_1_fastqc.zip
FastQC	all_sections	Tcells-Day7_CD8_Naive_CD19_rep1-GSM5171848-GSE168880_R2	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day7_CD8_Naive_CD19_rep1-GSM5171848-GSE168880/186550886/FASTQC/RAW/Tcells-Day7_CD8_Naive_CD19_rep1-GSM5171848-GSE168880_R2_fastqc.zip
FastQC	all_sections	Tcells-Day7_CD8_Naive_CD19_rep1-GSM5171848-GSE168880_R1	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day7_CD8_Naive_CD19_rep1-GSM5171848-GSE168880/186550886/FASTQC/RAW/Tcells-Day7_CD8_Naive_CD19_rep1-GSM5171848-GSE168880_R1_fastqc.zip
FastQC	all_sections	Tcells-Day7_CD8_Naive_CD19_rep1-GSM5171848-GSE168880_R2_val_2	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day7_CD8_Naive_CD19_rep1-GSM5171848-GSE168880/186550886/FASTQC/TRIM/Tcells-Day7_CD8_Naive_CD19_rep1-GSM5171848-GSE168880_R2_val_2_fastqc.zip
FastQC	all_sections	Tcells-Day7_CD8_Naive_CD19_rep1-GSM5171848-GSE168880_R1_val_1	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day7_CD8_Naive_CD19_rep1-GSM5171848-GSE168880/186550886/FASTQC/TRIM/Tcells-Day7_CD8_Naive_CD19_rep1-GSM5171848-GSE168880_R1_val_1_fastqc.zip
FastQC	all_sections	Tcells-Day14_CD8_Naive_CD19_rep1-GSM5171864-GSE168880_R2	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day14_CD8_Naive_CD19_rep1-GSM5171864-GSE168880/186550854/FASTQC/RAW/Tcells-Day14_CD8_Naive_CD19_rep1-GSM5171864-GSE168880_R2_fastqc.zip
FastQC	all_sections	Tcells-Day14_CD8_Naive_CD19_rep1-GSM5171864-GSE168880_R1	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day14_CD8_Naive_CD19_rep1-GSM5171864-GSE168880/186550854/FASTQC/RAW/Tcells-Day14_CD8_Naive_CD19_rep1-GSM5171864-GSE168880_R1_fastqc.zip
FastQC	all_sections	Tcells-Day14_CD8_Naive_CD19_rep1-GSM5171864-GSE168880_R1_val_1	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day14_CD8_Naive_CD19_rep1-GSM5171864-GSE168880/186550854/FASTQC/TRIM/Tcells-Day14_CD8_Naive_CD19_rep1-GSM5171864-GSE168880_R1_val_1_fastqc.zip
FastQC	all_sections	Tcells-Day14_CD8_Naive_CD19_rep1-GSM5171864-GSE168880_R2_val_2	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day14_CD8_Naive_CD19_rep1-GSM5171864-GSE168880/186550854/FASTQC/TRIM/Tcells-Day14_CD8_Naive_CD19_rep1-GSM5171864-GSE168880_R2_val_2_fastqc.zip
FastQC	all_sections	Tcells-Day7_CD4_CentralMemory_CD19_rep1-GSM5171836-GSE168880_R1	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day7_CD4_CentralMemory_CD19_rep1-GSM5171836-GSE168880/186550862/FASTQC/RAW/Tcells-Day7_CD4_CentralMemory_CD19_rep1-GSM5171836-GSE168880_R1_fastqc.zip
FastQC	all_sections	Tcells-Day7_CD4_CentralMemory_CD19_rep1-GSM5171836-GSE168880_R2	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day7_CD4_CentralMemory_CD19_rep1-GSM5171836-GSE168880/186550862/FASTQC/RAW/Tcells-Day7_CD4_CentralMemory_CD19_rep1-GSM5171836-GSE168880_R2_fastqc.zip
FastQC	all_sections	Tcells-Day7_CD4_CentralMemory_CD19_rep1-GSM5171836-GSE168880_R2_val_2	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day7_CD4_CentralMemory_CD19_rep1-GSM5171836-GSE168880/186550862/FASTQC/TRIM/Tcells-Day7_CD4_CentralMemory_CD19_rep1-GSM5171836-GSE168880_R2_val_2_fastqc.zip
FastQC	all_sections	Tcells-Day7_CD4_CentralMemory_CD19_rep1-GSM5171836-GSE168880_R1_val_1	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day7_CD4_CentralMemory_CD19_rep1-GSM5171836-GSE168880/186550862/FASTQC/TRIM/Tcells-Day7_CD4_CentralMemory_CD19_rep1-GSM5171836-GSE168880_R1_val_1_fastqc.zip
FastQC	all_sections	Tcells-Day14_CD4_Naive_HA_rep2-GSM5171859-GSE168880_R1	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day14_CD4_Naive_HA_rep2-GSM5171859-GSE168880/186550844/FASTQC/RAW/Tcells-Day14_CD4_Naive_HA_rep2-GSM5171859-GSE168880_R1_fastqc.zip
FastQC	all_sections	Tcells-Day14_CD4_Naive_HA_rep2-GSM5171859-GSE168880_R2	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day14_CD4_Naive_HA_rep2-GSM5171859-GSE168880/186550844/FASTQC/RAW/Tcells-Day14_CD4_Naive_HA_rep2-GSM5171859-GSE168880_R2_fastqc.zip
FastQC	all_sections	Tcells-Day14_CD4_Naive_HA_rep2-GSM5171859-GSE168880_R1_val_1	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day14_CD4_Naive_HA_rep2-GSM5171859-GSE168880/186550844/FASTQC/TRIM/Tcells-Day14_CD4_Naive_HA_rep2-GSM5171859-GSE168880_R1_val_1_fastqc.zip
FastQC	all_sections	Tcells-Day14_CD4_Naive_HA_rep2-GSM5171859-GSE168880_R2_val_2	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day14_CD4_Naive_HA_rep2-GSM5171859-GSE168880/186550844/FASTQC/TRIM/Tcells-Day14_CD4_Naive_HA_rep2-GSM5171859-GSE168880_R2_val_2_fastqc.zip
FastQC	all_sections	Tcells-Day14_CD8_CentralMemory_HA_rep1-GSM5171862-GSE168880_R2	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day14_CD8_CentralMemory_HA_rep1-GSM5171862-GSE168880/186550850/FASTQC/RAW/Tcells-Day14_CD8_CentralMemory_HA_rep1-GSM5171862-GSE168880_R2_fastqc.zip
FastQC	all_sections	Tcells-Day14_CD8_CentralMemory_HA_rep1-GSM5171862-GSE168880_R1	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day14_CD8_CentralMemory_HA_rep1-GSM5171862-GSE168880/186550850/FASTQC/RAW/Tcells-Day14_CD8_CentralMemory_HA_rep1-GSM5171862-GSE168880_R1_fastqc.zip
FastQC	all_sections	Tcells-Day14_CD8_CentralMemory_HA_rep1-GSM5171862-GSE168880_R1_val_1	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day14_CD8_CentralMemory_HA_rep1-GSM5171862-GSE168880/186550850/FASTQC/TRIM/Tcells-Day14_CD8_CentralMemory_HA_rep1-GSM5171862-GSE168880_R1_val_1_fastqc.zip
FastQC	all_sections	Tcells-Day14_CD8_CentralMemory_HA_rep1-GSM5171862-GSE168880_R2_val_2	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day14_CD8_CentralMemory_HA_rep1-GSM5171862-GSE168880/186550850/FASTQC/TRIM/Tcells-Day14_CD8_CentralMemory_HA_rep1-GSM5171862-GSE168880_R2_val_2_fastqc.zip
FastQC	all_sections	Tcells-Day0_CD4_Naive_rep2-GSM5171831-GSE168880_R2	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day0_CD4_Naive_rep2-GSM5171831-GSE168880/186550820/FASTQC/RAW/Tcells-Day0_CD4_Naive_rep2-GSM5171831-GSE168880_R2_fastqc.zip
FastQC	all_sections	Tcells-Day0_CD4_Naive_rep2-GSM5171831-GSE168880_R1	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day0_CD4_Naive_rep2-GSM5171831-GSE168880/186550820/FASTQC/RAW/Tcells-Day0_CD4_Naive_rep2-GSM5171831-GSE168880_R1_fastqc.zip
FastQC	all_sections	Tcells-Day0_CD4_Naive_rep2-GSM5171831-GSE168880_R1_val_1	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day0_CD4_Naive_rep2-GSM5171831-GSE168880/186550820/FASTQC/TRIM/Tcells-Day0_CD4_Naive_rep2-GSM5171831-GSE168880_R1_val_1_fastqc.zip
FastQC	all_sections	Tcells-Day0_CD4_Naive_rep2-GSM5171831-GSE168880_R2_val_2	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day0_CD4_Naive_rep2-GSM5171831-GSE168880/186550820/FASTQC/TRIM/Tcells-Day0_CD4_Naive_rep2-GSM5171831-GSE168880_R2_val_2_fastqc.zip
FastQC	all_sections	Tcells-Day7_CD4_Naive_HA_rep1-GSM5171842-GSE168880_R1	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day7_CD4_Naive_HA_rep1-GSM5171842-GSE168880/186550874/FASTQC/RAW/Tcells-Day7_CD4_Naive_HA_rep1-GSM5171842-GSE168880_R1_fastqc.zip
FastQC	all_sections	Tcells-Day7_CD4_Naive_HA_rep1-GSM5171842-GSE168880_R2	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day7_CD4_Naive_HA_rep1-GSM5171842-GSE168880/186550874/FASTQC/RAW/Tcells-Day7_CD4_Naive_HA_rep1-GSM5171842-GSE168880_R2_fastqc.zip
FastQC	all_sections	Tcells-Day7_CD4_Naive_HA_rep1-GSM5171842-GSE168880_R2_val_2	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day7_CD4_Naive_HA_rep1-GSM5171842-GSE168880/186550874/FASTQC/TRIM/Tcells-Day7_CD4_Naive_HA_rep1-GSM5171842-GSE168880_R2_val_2_fastqc.zip
FastQC	all_sections	Tcells-Day7_CD4_Naive_HA_rep1-GSM5171842-GSE168880_R1_val_1	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day7_CD4_Naive_HA_rep1-GSM5171842-GSE168880/186550874/FASTQC/TRIM/Tcells-Day7_CD4_Naive_HA_rep1-GSM5171842-GSE168880_R1_val_1_fastqc.zip
FastQC	all_sections	Tcells-Day14_CD8_Naive_HA_rep2-GSM5171867-GSE168880_R2	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day14_CD8_Naive_HA_rep2-GSM5171867-GSE168880/186550860/FASTQC/RAW/Tcells-Day14_CD8_Naive_HA_rep2-GSM5171867-GSE168880_R2_fastqc.zip
FastQC	all_sections	Tcells-Day14_CD8_Naive_HA_rep2-GSM5171867-GSE168880_R1	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day14_CD8_Naive_HA_rep2-GSM5171867-GSE168880/186550860/FASTQC/RAW/Tcells-Day14_CD8_Naive_HA_rep2-GSM5171867-GSE168880_R1_fastqc.zip
FastQC	all_sections	Tcells-Day14_CD8_Naive_HA_rep2-GSM5171867-GSE168880_R1_val_1	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day14_CD8_Naive_HA_rep2-GSM5171867-GSE168880/186550860/FASTQC/TRIM/Tcells-Day14_CD8_Naive_HA_rep2-GSM5171867-GSE168880_R1_val_1_fastqc.zip
FastQC	all_sections	Tcells-Day14_CD8_Naive_HA_rep2-GSM5171867-GSE168880_R2_val_2	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day14_CD8_Naive_HA_rep2-GSM5171867-GSE168880/186550860/FASTQC/TRIM/Tcells-Day14_CD8_Naive_HA_rep2-GSM5171867-GSE168880_R2_val_2_fastqc.zip
FastQC	all_sections	Tcells-Day14_CD8_CentralMemory_CD19_rep2-GSM5171861-GSE168880_R1	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day14_CD8_CentralMemory_CD19_rep2-GSM5171861-GSE168880/186550848/FASTQC/RAW/Tcells-Day14_CD8_CentralMemory_CD19_rep2-GSM5171861-GSE168880_R1_fastqc.zip
FastQC	all_sections	Tcells-Day14_CD8_CentralMemory_CD19_rep2-GSM5171861-GSE168880_R2	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day14_CD8_CentralMemory_CD19_rep2-GSM5171861-GSE168880/186550848/FASTQC/RAW/Tcells-Day14_CD8_CentralMemory_CD19_rep2-GSM5171861-GSE168880_R2_fastqc.zip
FastQC	all_sections	Tcells-Day14_CD8_CentralMemory_CD19_rep2-GSM5171861-GSE168880_R1_val_1	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day14_CD8_CentralMemory_CD19_rep2-GSM5171861-GSE168880/186550848/FASTQC/TRIM/Tcells-Day14_CD8_CentralMemory_CD19_rep2-GSM5171861-GSE168880_R1_val_1_fastqc.zip
FastQC	all_sections	Tcells-Day14_CD8_CentralMemory_CD19_rep2-GSM5171861-GSE168880_R2_val_2	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day14_CD8_CentralMemory_CD19_rep2-GSM5171861-GSE168880/186550848/FASTQC/TRIM/Tcells-Day14_CD8_CentralMemory_CD19_rep2-GSM5171861-GSE168880_R2_val_2_fastqc.zip
FastQC	all_sections	Tcells-Day7_CD8_CentralMemory_CD19_rep2-GSM5171845-GSE168880_R2	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day7_CD8_CentralMemory_CD19_rep2-GSM5171845-GSE168880/186550880/FASTQC/RAW/Tcells-Day7_CD8_CentralMemory_CD19_rep2-GSM5171845-GSE168880_R2_fastqc.zip
FastQC	all_sections	Tcells-Day7_CD8_CentralMemory_CD19_rep2-GSM5171845-GSE168880_R1	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day7_CD8_CentralMemory_CD19_rep2-GSM5171845-GSE168880/186550880/FASTQC/RAW/Tcells-Day7_CD8_CentralMemory_CD19_rep2-GSM5171845-GSE168880_R1_fastqc.zip
FastQC	all_sections	Tcells-Day7_CD8_CentralMemory_CD19_rep2-GSM5171845-GSE168880_R1_val_1	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day7_CD8_CentralMemory_CD19_rep2-GSM5171845-GSE168880/186550880/FASTQC/TRIM/Tcells-Day7_CD8_CentralMemory_CD19_rep2-GSM5171845-GSE168880_R1_val_1_fastqc.zip
FastQC	all_sections	Tcells-Day7_CD8_CentralMemory_CD19_rep2-GSM5171845-GSE168880_R2_val_2	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day7_CD8_CentralMemory_CD19_rep2-GSM5171845-GSE168880/186550880/FASTQC/TRIM/Tcells-Day7_CD8_CentralMemory_CD19_rep2-GSM5171845-GSE168880_R2_val_2_fastqc.zip
FastQC	all_sections	Tcells-Day7_CD8_CentralMemory_HA_rep2-GSM5171847-GSE168880_R1	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day7_CD8_CentralMemory_HA_rep2-GSM5171847-GSE168880/186550884/FASTQC/RAW/Tcells-Day7_CD8_CentralMemory_HA_rep2-GSM5171847-GSE168880_R1_fastqc.zip
FastQC	all_sections	Tcells-Day7_CD8_CentralMemory_HA_rep2-GSM5171847-GSE168880_R2	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day7_CD8_CentralMemory_HA_rep2-GSM5171847-GSE168880/186550884/FASTQC/RAW/Tcells-Day7_CD8_CentralMemory_HA_rep2-GSM5171847-GSE168880_R2_fastqc.zip
FastQC	all_sections	Tcells-Day7_CD8_CentralMemory_HA_rep2-GSM5171847-GSE168880_R1_val_1	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day7_CD8_CentralMemory_HA_rep2-GSM5171847-GSE168880/186550884/FASTQC/TRIM/Tcells-Day7_CD8_CentralMemory_HA_rep2-GSM5171847-GSE168880_R1_val_1_fastqc.zip
FastQC	all_sections	Tcells-Day7_CD8_CentralMemory_HA_rep2-GSM5171847-GSE168880_R2_val_2	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day7_CD8_CentralMemory_HA_rep2-GSM5171847-GSE168880/186550884/FASTQC/TRIM/Tcells-Day7_CD8_CentralMemory_HA_rep2-GSM5171847-GSE168880_R2_val_2_fastqc.zip
